WD_YM,UTIZN_CO_APRVNO,CALT_METH_NM,WD_BANKCD,DPOST_BANKCD,TRNSR_REQ_AMT
201901,15201283,익일정산,IEK,JVP,518708
201901,12000551,익일정산,IUR,BVI,1000
201901,12000063,익일정산,ZVX,BVI,11116961
201901,21000032,익일정산,FYT,SHK,305535
201901,20000042,익일정산,CAZ,VEA,630908
201901,12000032,익일정산,BVI,ZVX,406814
201901,15200314,익일정산,IEK,IEK,1285518
201901,59000001,익일정산,RBR,BVI,278778
201902,12000582,익일정산,IEK,ZVX,1386231
201901,20000163,익일정산,VEA,CVN,10060288
201901,12000302,익일정산,JOR,SHK,1343369
201901,15300328,익일정산,VEA,VEA,1000
201901,15201214,익일정산,CAZ,BVI,1000
201901,17000307,익일정산,ZVX,KYG,1000
201901,14001666,익일정산,KYG,XIE,810373
201901,15201342,익일정산,QDF,AHN,782530
201901,15700018,익일정산,HZO,VEA,1000
201901,14001877,익일정산,SHK,BVI,35924960
201901,14000832,익일정산,KYG,KYG,1000
201901,53000001,익일정산,NXL,SHK,17066
201901,12000094,익일정산,IUR,CVN,3021310
201901,11900104,익일정산,CVN,JVP,2526516
201901,15600028,익일정산,BVI,BVI,1960073
201901,15201342,익일정산,KYG,CBX,1000
201901,12001288,익일정산,VEA,FLX,38880287
201901,12001240,익일정산,IEK,CVN,14900104
201901,17000307,익일정산,SHK,IEK,1362338
201901,20000132,익일정산,IDN,BVI,1394159
201902,17000255,익일정산,IEK,SHK,1000
201901,12000696,익일정산,JOR,SHK,1000
201901,14001666,익일정산,EEB,IEK,1000
201901,12000018,익일정산,SMH,FLX,26754
201901,14001877,익일정산,VEA,VEA,32536466
201901,14001912,익일정산,IEK,QDF,2020163
201902,14001590,익일정산,BVI,IEK,11593334
201902,12000928,익일정산,HQI,SHK,147248
201902,20000132,익일정산,JVP,SHK,557575509
201901,21000056,익일정산,CAZ,IEK,6773679
201901,14000728,익일정산,HZO,BVI,1000
201901,15201342,익일정산,TGT,SHK,1000
201901,12001112,익일정산,JVP,CVN,815744
201902,12000274,익일정산,SHK,CVN,9335647
201901,50000001,익일정산,IEK,HZI,715875
201901,12000018,익일정산,JVP,CVN,45024458
201901,15700018,익일정산,EEB,BVI,1517762
201901,12000658,익일정산,AHN,VEA,2059594
201901,50000001,익일정산,SHK,CVN,972634
201901,17000231,익일정산,FLX,BVI,1000
201901,50000001,익일정산,KYG,IUR,1000
201902,12000869,익일정산,JVP,IEK,5376361
201901,50000001,익일정산,AHN,CVN,388893
201901,15201487,익일정산,HZI,IUR,142880713
201901,20000066,익일정산,JOR,VEA,783429
201901,12001112,익일정산,HZO,XIE,816263
201902,14001365,익일정산,CVN,FYT,1501965
201901,50000001,익일정산,JVP,HZI,13991493
201901,14001846,익일정산,XIE,BVI,1000
201901,53000001,익일정산,CVN,VEA,1000
201901,12000371,익일정산,BVI,IEK,60653071
201901,15201342,익일정산,KYG,ZDD,1000
201901,17000082,익일정산,VEA,XIE,1000
201901,15200369,익일정산,CVN,CVN,2734449
201901,15201283,익일정산,ZFS,BVI,1000
201901,12000755,익일정산,ZVX,SHK,118352
201902,12000298,익일정산,ZVX,SHK,7926996
201901,12000599,익일정산,CVN,EEB,2238581
201901,14001275,익일정산,VEA,IEK,1415575
201901,20000011,익일정산,FYT,SHK,1000
201901,12000658,익일정산,JVP,IEK,35633790
201901,12000153,익일정산,VEA,IEK,1000
201901,17000020,익일정산,IUR,VEA,741606
201901,14000915,익일정산,YCA,CVN,1544296
201901,12001198,익일정산,GPM,CVN,1000
201901,51000001,익일정산,HQI,VEA,10819654
201901,59000001,익일정산,KYG,IEK,21969318
201901,15201342,익일정산,TGT,FYT,545908
201901,20000149,익일정산,CBX,CVN,1478784
201901,12000610,익일정산,ZVX,BVI,179459
201901,14001569,익일정산,JVP,JVP,2465538
201901,15200248,익일정산,SHK,BVI,2122983
201902,15201342,익일정산,KYG,CVN,758061
201902,15200020,익일정산,VEA,HZI,877440
201901,14000690,익일정산,QDF,JVP,1751798
201901,21000063,익일정산,VEA,SHK,1000
201901,15201342,익일정산,AIG,KYG,1000
201901,51000001,익일정산,HZI,IEK,1396025
201902,50000001,익일정산,KYG,EEB,1000
201901,21900312,익일정산,JVP,BVI,379839
201901,17000352,익일정산,VEA,CVN,1000
201901,14001628,익일정산,JVP,SHK,527766
201902,12000032,익일정산,JVP,ZVX,1401635
201901,20000035,익일정산,IDN,FLX,2056413
201901,15300335,익일정산,KFW,BVI,15265610
201901,17000390,익일정산,KYG,CVN,1403596
201901,12000603,익일정산,JOR,BVI,1694485
201901,11000710,익일정산,JVP,VEA,2516527
201902,20000118,익일정산,ZDD,CVN,1725988
201901,26000013,익일정산,SHK,IEK,576920
201901,14000915,익일정산,JVP,CVN,1000
201901,17000307,익일정산,JOR,BVI,75716
201901,21700024,익일정산,JVP,VEA,29793249
201901,14001268,익일정산,NXL,BVI,718988
201901,17000082,익일정산,BVI,CVN,2194080
201901,50000001,익일정산,AHN,IUR,1000
201901,14000690,익일정산,KFW,BVI,717641
201901,50000001,익일정산,VEA,HZI,25636465
201902,18000027,익일정산,FLX,SHK,479302
201901,14001590,익일정산,HZI,SHK,1462881
201901,12001257,익일정산,BVI,KYG,952814
201901,21900170,익일정산,BVI,VEA,1353515
201901,14000728,익일정산,QOB,SHK,2265191
201901,12000786,익일정산,BVI,HZO,1000
201901,14001251,익일정산,IEK,IEK,1000
201901,12000388,익일정산,CVN,SHK,1000
201901,14001770,익일정산,ZDD,SHK,516573
201901,12000395,익일정산,SHK,KYG,1921021
201901,20000253,익일정산,JOR,SHK,1873486
201901,12000689,익일정산,IEK,IEK,1000
201901,17000231,익일정산,JVP,FLX,34050865
201901,14001943,익일정산,IUR,KYG,573657
201901,12000032,익일정산,VEA,CVN,1000
201901,14000690,익일정산,KFW,BVI,2619642
201901,12000551,익일정산,ZFS,SHK,295467
201901,14001365,익일정산,ZVX,FYT,41850
201901,11001298,익일정산,XIE,CVN,1000
201901,20000211,익일정산,IEK,SHK,1642838
201901,12000627,익일정산,CAZ,CVN,1000
201901,14001936,익일정산,BVI,CVN,3110246
201902,15200985,익일정산,IDN,CVN,1000
201901,20000035,익일정산,VEA,CVN,1000
201901,12000094,익일정산,FLX,BVI,323672
201901,15300892,익일정산,ZVX,SHK,669671
201901,11000741,익일정산,VEA,IEK,45736228
201901,12001323,익일정산,RII,VEA,1000
201901,14001943,익일정산,ZFS,RII,1000
201901,21800021,익일정산,JVP,IEK,21792599
201901,12000281,익일정산,VEA,CVN,2972889
201901,14000517,익일정산,AHN,IEK,1000
201901,53000001,익일정산,SHK,CVN,1000
201901,52000001,익일정산,GPM,BVI,1000
201902,11001184,익일정산,NXL,SHK,2091470
201901,12001257,익일정산,HZI,JVP,144639
201901,11000710,익일정산,ZFS,BVI,2115457
201901,12001288,익일정산,SHK,IEK,1000
201902,12001288,익일정산,HZI,CVN,11379146
201901,15300342,익일정산,FYT,CVN,1233002
201901,12000807,익일정산,FYT,KYG,1000
201902,14001590,익일정산,HZI,VEA,8558066
201901,50000001,익일정산,ZVX,IUR,1000
201902,12000634,익일정산,KYG,CVN,9215834
201901,12001271,익일정산,JVP,CBX,1000
201901,11900083,익일정산,HZO,ZVX,908529
201901,21000056,익일정산,JVP,JVP,61036507
201901,11900104,익일정산,CBX,SHK,1000
201901,11001298,익일정산,ZDD,BVI,1000
201901,12000298,익일정산,HZO,FLX,9248155
201901,12000274,익일정산,CVN,JVP,986914
201901,11001184,익일정산,CVN,BVI,8562830
201901,21900035,익일정산,RII,JVP,1384202
201901,20000253,익일정산,PNA,IEK,18065962
201901,15200985,익일정산,SHK,SHK,1628667
201901,12000821,익일정산,GPM,IEK,16515108
201901,14001275,익일정산,KYG,CVN,14491042
201901,17000134,익일정산,SHK,RII,2215969
201901,15700018,익일정산,CVN,ZVX,1218444
201901,15201342,익일정산,ZVX,TGT,1651452
201901,14001846,익일정산,IUR,BVI,1966995
201901,50000001,익일정산,AHN,RII,87518
201901,12000250,익일정산,VEA,VEA,12514172
201901,17000411,익일정산,YCA,IEK,1000
201901,15200200,익일정산,IUR,CVN,997189
201901,15600011,익일정산,AIG,BVI,1000
201901,15300449,익일정산,TGT,EEB,1735142
201902,15300892,익일정산,ZVX,SHK,32862553
201901,15201342,익일정산,KYG,HZO,452328
201901,11900111,익일정산,CVN,VEA,8171584
201901,15201380,익일정산,XIE,SHK,1000
201901,22000091,익일정산,IUR,VEA,77183
201901,50000001,익일정산,KYG,EEB,1000
201901,14001417,익일정산,RII,FYT,1781522
201901,15201380,익일정산,FYT,BVI,105180574
201901,15201342,익일정산,HZI,RII,10253960
201901,15700018,익일정산,IUR,CVN,678319
201902,20000080,익일정산,JVP,BVI,1720116
201901,12000333,익일정산,HQI,BVI,1063972
201902,12000357,익일정산,JVP,CVN,8776803
201901,11001212,익일정산,FLX,ZDD,1000
201901,12000115,익일정산,JVP,RII,37072880
201901,50000001,익일정산,RII,VEA,686029
201901,12000364,익일정산,JVP,CVN,59606761
201901,15201342,익일정산,CVN,CBX,1000
201901,20000239,익일정산,RII,SHK,1000
201901,15300311,익일정산,TGT,BVI,1438451
201902,12000184,익일정산,KYG,BVI,2655611
201901,17000110,익일정산,JVP,SHK,1000
201901,17000020,익일정산,PNA,SHK,1000
201902,15200466,익일정산,HZI,SHK,29818393
201901,15201463,익일정산,IUR,CVN,73937158
201901,23000029,익일정산,ZVX,SHK,2682791
201902,12000388,익일정산,XIE,CVN,2051670
201901,12001288,익일정산,JVP,CVN,2027809
201901,12000928,익일정산,FLX,VEA,66243105
201901,14001635,익일정산,KYG,CVN,108199
201901,12000032,익일정산,AHN,RII,1000
201901,15200435,익일정산,CBX,BVI,1720118
201901,14001943,익일정산,QDF,SHK,319451
201901,14001808,익일정산,CAZ,QDF,938579
201901,14001718,익일정산,VEA,IEK,10617361
201902,11001212,익일정산,ZVX,CAZ,1010730
201901,14001943,익일정산,CBX,JVP,1383117
201901,53000001,익일정산,HZI,VEA,2194041
201901,12000786,익일정산,VEA,BVI,42099053
201901,12000388,익일정산,QDF,VEA,4837586
201901,15201342,익일정산,RII,AHN,1000
201901,50000001,익일정산,IUR,RII,1000
201901,15201342,익일정산,RII,ZDD,1000
201901,12000032,익일정산,JVP,ZVX,11309531
201902,53000001,익일정산,FYT,BVI,3066133
201901,15201342,익일정산,IUR,IEK,589371
201901,12000814,익일정산,ZDD,SHK,1015374
201901,21000018,익일정산,SHK,IEK,13186072
201901,12000018,익일정산,JVP,JVP,1000
201901,20000132,익일정산,HQI,VEA,31376043
201901,12001288,익일정산,HZI,IEK,11128153
201901,12000094,익일정산,JVP,IEK,11159912
201901,15200466,익일정산,JVP,SHK,100823
201901,12000627,익일정산,IEK,HZI,6986341
201901,21900035,익일정산,EEB,SHK,2108594
201901,12000672,익일정산,JVP,BVI,10595131
201901,15200200,익일정산,BVI,BVI,12373107
201901,12001288,익일정산,HZI,VEA,26095078
201901,50000001,익일정산,VEA,EEB,1680328
201902,11000741,익일정산,IEK,IEK,852659
201902,15201456,익일정산,XIE,BVI,3218621
201901,12000658,익일정산,XIE,IEK,1121355
201901,20000028,익일정산,HZO,SHK,41408
201902,12000032,익일정산,HZI,FLX,19286965
201901,21000018,익일정산,ZVX,IEK,1000
201901,20000080,익일정산,IEK,BVI,12512815
201901,14001642,익일정산,FLX,SHK,194175
201901,50000001,익일정산,AHN,FYT,1629095
201901,12000056,익일정산,ZFS,BVI,94801
201901,17000411,익일정산,CAZ,SHK,459098
201901,12001361,익일정산,JVP,IEK,1000
201902,12000032,익일정산,VEA,HZI,163089
201901,50000001,익일정산,AHN,KYG,1000
201901,51000001,익일정산,BVI,IEK,13363480
201902,14001628,익일정산,JVP,SHK,610496
201901,12000575,익일정산,HZO,IEK,601887
201902,12001288,익일정산,HZI,VEA,11032238
201901,12000395,익일정산,RII,RII,1000
201901,15201155,익일정산,HZI,IEK,801520
201901,12001288,익일정산,IEK,CVN,1021112
201901,12000672,익일정산,JVP,BVI,5016502
201901,12001330,익일정산,JVP,JVP,10071916
201901,12000634,익일정산,KYG,JVP,1520206
201901,15201342,익일정산,KYG,TGT,1000
201902,12000191,익일정산,SHK,VEA,104715030
201901,15600011,익일정산,BVI,BVI,54717256
201901,12000236,익일정산,VEA,VEA,1000
201901,11900083,익일정산,XIE,BVI,1000
201901,12001288,익일정산,JVP,IEK,40823699
201901,20000374,익일정산,KYG,IEK,1308625
201901,14001635,익일정산,VEA,BVI,9010119
201901,15201162,익일정산,RBR,BVI,589324
201901,50000001,익일정산,KYG,ZVX,2635496
201901,20000471,익일정산,TGT,IEK,415810
201901,17000473,익일정산,CAZ,VEA,1000
201901,14000797,익일정산,RII,CAZ,34043697
201901,12000388,익일정산,ZDD,SHK,2995475
201901,12001288,익일정산,SHK,CVN,4229670
201901,15300456,익일정산,IEK,VEA,1657390
201901,11000710,익일정산,BVI,BVI,20405693
201902,15201342,익일정산,IEK,CVN,1000
201901,51000001,익일정산,BVI,IEK,1345127
201901,20000080,익일정산,BVI,BVI,16572236
201901,21900374,익일정산,CAZ,SHK,39523330
201901,51000001,익일정산,QDF,JVP,275158
201901,12000032,익일정산,SHK,SHK,1000
201901,59000001,익일정산,ZFS,VEA,24558
201901,15200020,익일정산,SHK,FLX,1584175
201902,15201463,익일정산,CVN,SHK,2127801
201901,20000149,익일정산,JVP,CVN,7163288
201901,12000018,익일정산,SHK,IEK,4801329
201902,17000082,익일정산,ZVX,IEK,38467555
201901,20000132,익일정산,CBX,BVI,29893728
201901,15201342,익일정산,AHN,JVP,1000
201901,15201245,익일정산,KYG,SHK,2470427
201901,12000582,익일정산,SHK,KYG,1704207
201901,20000211,익일정산,XIE,VEA,281794
201901,21000049,익일정산,AIG,BVI,6104472
201901,12000717,익일정산,VEA,CVN,1000
201901,15200369,익일정산,ZFS,IEK,1000
201901,12000032,익일정산,CVN,FYT,2897061
201901,17000338,익일정산,SHK,FYT,1660318
201901,20000080,익일정산,VEA,SHK,2232900
201901,12001288,익일정산,JVP,CVN,14844989
201901,50000001,익일정산,IUR,RII,1940739
201901,50000001,익일정산,IEK,VEA,1000
201901,15201342,익일정산,SHK,QDF,404357
201901,20000118,익일정산,CAZ,SHK,1000
201901,17000411,익일정산,EEB,BVI,2833426
201901,15201342,익일정산,ZVX,XIE,517040
201901,12000641,익일정산,TGT,CVN,1000
201901,50000001,익일정산,KYG,CBX,1000
201902,12000236,익일정산,EEB,BVI,2961408
201901,12000032,익일정산,HZI,VEA,932276
201901,15600042,익일정산,EEB,SHK,2795651
201901,15600011,익일정산,IDN,BVI,37866998
201901,12000575,익일정산,TGT,IEK,1000
201902,14001787,익일정산,SHK,BVI,1510571
201901,11000699,익일정산,VEA,VEA,104844431
201901,50000001,익일정산,KYG,CBX,981121
201901,15201342,익일정산,KYG,TGT,1429715
201901,20000523,익일정산,GPM,JVP,1000
201901,15201342,익일정산,KYG,AHN,1000
201901,12000959,익일정산,JVP,IEK,25711079
201901,12000032,익일정산,VEA,HZI,26248120
201901,14001943,익일정산,IUR,TGT,340359
201901,11001212,익일정산,SHK,VEA,997376
201901,12001288,익일정산,QDF,IEK,1000
201902,12000641,익일정산,VEA,CVN,114900
201901,21900312,익일정산,JVP,CVN,2746732
201902,14001417,익일정산,HZO,RII,1064599
201901,14000517,익일정산,CVN,FLX,54585488
201901,12001288,익일정산,JVP,VEA,32282844
201901,11000097,익일정산,SHK,CVN,1221222
201901,12000959,익일정산,CAZ,XIE,2520971
201901,15201342,익일정산,IUR,JVP,5444888
201901,59000001,익일정산,KYG,HZO,1000
201901,12000032,익일정산,CAZ,VEA,7751545
201902,12001288,익일정산,EEB,IEK,37124873
201901,50000001,익일정산,AHN,IUR,1000
201901,12000032,익일정산,RII,CVN,14544818
201901,53000001,익일정산,RII,VEA,2338011
201901,20000066,익일정산,IEK,BVI,179999
201901,50000001,익일정산,SHK,QDF,26049843
201901,15201342,익일정산,ZVX,TGT,619011
201902,14001185,익일정산,SHK,IEK,1737456
201901,11001298,익일정산,RLM,BVI,34648284
201901,12000942,익일정산,BVI,SHK,14208292
201901,15201456,익일정산,HZO,CVN,1000
201901,15200103,익일정산,IUR,SHK,1000
201902,12000236,익일정산,HZO,SHK,2338775
201902,17000110,익일정산,CVN,VEA,1642478
201901,12000658,익일정산,IEK,SHK,2407119
201901,53000001,익일정산,IUR,VEA,1937096
201901,20000149,익일정산,FLX,IEK,904711
201901,15201342,익일정산,AHN,KYG,1000
201901,50000001,익일정산,CVN,CAZ,1000
201901,20000066,익일정산,ZVX,CVN,1000
201901,15201155,익일정산,CVN,VEA,1000
201901,20000011,익일정산,ZDD,SHK,91969369
201901,15300100,익일정산,GPM,CVN,1000
201901,15201214,익일정산,HQI,CVN,120140
201901,15201245,익일정산,CBX,SHK,1004219
201901,17000390,익일정산,AIG,VEA,1049022
201902,14001628,익일정산,SCD,SHK,3040285
201901,15201342,익일정산,KYG,KYG,1000
201901,17000352,익일정산,VEA,CVN,1000
201901,20000035,익일정산,KYG,CVN,1000
201901,12000032,익일정산,BVI,FLX,4244471
201901,20000374,익일정산,JVP,CVN,1029029
201901,12000236,익일정산,RII,IEK,983000
201902,53000001,익일정산,SHK,IEK,9808018
201901,14001787,익일정산,SHK,ZVX,2944413
201902,17000158,익일정산,ZFS,JVP,10518546
201901,14001431,익일정산,AHN,ZDD,1000
201901,20000464,익일정산,JVP,CVN,6183175
201901,59000001,익일정산,KYG,CAZ,1000
201901,53000001,익일정산,HZO,IEK,141873
201902,17000338,익일정산,JVP,VEA,4494794
201901,12000793,익일정산,JVP,BVI,1801840
201902,53000001,익일정산,EEB,SHK,1322014
201901,17000127,익일정산,SMH,BVI,754208
201901,15201456,익일정산,ZDD,CVN,1300659
201901,15300328,익일정산,IEK,SHK,680218
201902,14001943,익일정산,KYG,SHK,12767518
201901,12000025,익일정산,VEA,SHK,1000
201901,50000001,익일정산,IUR,HZI,96890661
201901,12000267,익일정산,CVN,CBX,10018739
201901,17000307,익일정산,JVP,CVN,713042
201902,15300342,익일정산,JVP,HZI,1143675
201902,14001912,익일정산,JVP,IEK,28285053
201901,50000001,익일정산,KYG,IUR,1000
201901,15200428,익일정산,QDF,BVI,3214415
201902,51000001,익일정산,BVI,IEK,148638
201901,50000001,익일정산,HZO,IUR,1000
201901,15201456,익일정산,HZO,CVN,526537
201902,15201380,익일정산,SHK,XIE,2631169
201901,20000066,익일정산,EEB,SHK,1473005
201901,11000710,익일정산,BVI,BVI,1000
201901,14001846,익일정산,AIG,BVI,418862
201902,20000080,익일정산,BVI,VEA,26474425
201902,15200217,익일정산,KYG,RII,2085050
201901,14000690,익일정산,CAZ,SHK,1000
201901,23000029,익일정산,IEK,CVN,46122390
201901,14001943,익일정산,IEK,IEK,508215
201901,20000149,익일정산,JVP,IEK,4567303
201902,21800021,익일정산,JVP,IEK,215991514
201902,14001569,익일정산,FYT,BVI,31427177
201901,17000134,익일정산,SHK,VEA,1000
201901,14001846,익일정산,SMH,BVI,1000
201901,12000599,익일정산,RII,CVN,297951
201901,14001936,익일정산,RII,BVI,71954966
201901,14000728,익일정산,ZDD,BVI,1000
201901,12000364,익일정산,HZI,SHK,14980948
201902,12000032,익일정산,AHN,FLX,12898483
201901,15201456,익일정산,VEA,FYT,4207159
201901,17000390,익일정산,KYG,CVN,1250425
201901,12000032,익일정산,CAZ,VEA,1473746
201901,11900111,익일정산,RII,SHK,152451
201901,50000001,익일정산,CVN,HZI,1000
201901,15201342,익일정산,RII,RII,964599
201901,15201342,익일정산,IUR,XIE,1831308
201901,12000032,익일정산,EEB,ZVX,406059
201901,12000997,익일정산,AHN,SHK,1000
201901,15201214,익일정산,CVN,JVP,10961329
201901,15201380,익일정산,CVN,HZI,460200
201901,50000001,익일정산,KYG,HZI,244712
201902,14001912,익일정산,HQI,VEA,23818568
201901,22000091,익일정산,HZI,KYG,1000
201901,14001590,익일정산,SHK,JVP,6295832
201902,12001060,익일정산,JVP,CVN,755838
201902,50000001,익일정산,TGT,SHK,1786159
201901,12000032,익일정산,VEA,CVN,1000
201901,14001310,익일정산,SCD,XIE,1064201
201901,12000672,익일정산,XIE,BVI,30817266
201901,11001212,익일정산,CVN,CVN,37863159
